28468;Dale;dale;7602335;;60.58609;5.815912;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600123;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIV;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28468
28469;Stanghelle;stanghelle;7602336;;60.548731;5.733113;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600367;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIW;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28469
28470;Vaksdal;vaksdal;7602337;;60.478408;5.73589;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600124;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIX;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28470
28471;Trengereid;trengereid;7602339;;60.429363;5.624793;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600368;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIY;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28471
28472;Arna;arna;7602342;;60.420167;5.465908;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600073;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAIZ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28472
28473;Bergen;bergen;7602351;;60.390062;5.334127;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600007;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJA;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28473
28474;Vatnahalsen;vatnahalsen;7602358;;60.743923;7.130018;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600456;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJB;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28474
28475;Berekvam;berekvam;7602359;;60.788518;7.09648;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600369;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJC;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28475
28476;Håreina;hareina;7602360;;60.839622;7.123097;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600370;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJD;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28476
28477;Flam;flam;7602361;;60.863255;7.114449;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600019;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJE;f;;f;f;;;;;;;;;;;;フロム;;;;;;;弗洛姆;urn:trainline:public:nloc:csv28477
28478;Ørneberget;orneberget;7632134;;60.703966;6.940499;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600442;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJF;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28478
28479;Narvik;narvik;7602402;;68.429979;17.454597;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600092;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJG;f;;f;f;;;;;;;;;;;;ナルヴィク;나르비크;Narwik;;Нарвик;;;纳尔维克;urn:trainline:public:nloc:csv28479
28480;Rombak;rombak;7602404;;68.414436;17.776213;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600189;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJI;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28480
28481;Katterat;katterat;7602405;;68.403334;17.911537;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600190;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJJ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28481
28482;Bjørnfjell;bjornfjell;7602406;;68.429223;18.097901;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600149;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJK;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28482
28483;Trondheim;trondheim;7601126;;63.436606;10.399404;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600043;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOAJN;f;;f;f;;;;;;;;;;;;トロンヘイム;트론헤임;;;;;;特隆赫姆;urn:trainline:public:nloc:csv28483
28484;Klepp;klepp;7602224;;58.771752;5.678189;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600351;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOKLE;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28484
28485;Notodden;notodden;7601806;;59.557086;9.257388;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600053;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NONOT;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28485
28486;Varhaug;varhaug;7602220;;58.618459;5.646439;;NO;Europe/Oslo;f;f;f;f;f;f;;;f;;f;7600349;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;NOVAR;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv28486
